name,age,movie,popcorn,snack,drinks,times,payment
안하은,50,웡카,구매안함,구매안함,스프라이트,일반,삼성 페이
이진우,30,웡카,일반,나초,제로콜라,일반,체크카드
박준혁,40,시민덕희,구매안함,핫도그,물,일반,삼성 페이
최건우,20,너의 이름은,구매안함,나초,스프라이트,일반,삼성 페이
이영미,60,웡카,어니언,나초,아메리카노,조조,신용카드
강예은,40,웡카,구매안함,핫도그,물,조조,삼성 페이
박순자,30,위시,구매안함,구매안함,콜라,일반,삼성 페이
박은서,20,시민덕희,구매안함,구매안함,스프라이트,조조,삼성 페이
윤영식,30,웡카,일반,구매안함,환타,일반,신용카드
이정웅,40,위시,구매안함,구매안함,스프라이트,일반,삼성 페이
김서영,30,시민덕희,구매안함,나초,물,일반,신용카드
우민수,30,위시,구매안함,핫도그,에이드,일반,현금
남서현,30,웡카,일반,구매안함,스프라이트,일반,삼성 페이
김준영,50,웡카,구매안함,핫도그,환타,심야,신용카드
최지은,50,도그맨,구매안함,구매안함,물,조조,카카오페이
김순옥,20,위시,일반,핫도그,물,일반,체크카드
박서준,20,웡카,구매안함,구매안함,제로콜라,일반,신용카드
임영순,20,너의 이름은,구매안함,나초,제로콜라,일반,삼성 페이
한하은,40,도그맨,어니언,구매안함,콜라,일반,삼성 페이
엄재호,60,웡카,치즈,구매안함,에이드,일반,현금
박민준,30,웡카,구매안함,나초,에이드,조조,신용카드
이지민,20,웡카,일반,구매안함,구매안함,일반,신용카드
안영길,20,웡카,구매안함,구매안함,물,일반,신용카드
박민수,20,웡카,어니언,나초,콜라,조조,현금
홍경수,20,웡카,구매안함,구매안함,아메리카노,일반,삼성 페이
곽예은,20,웡카,치즈,구매안함,물,일반,삼성 페이
한정수,30,외계인,치즈,구매안함,제로콜라,일반,신용카드
배영수,30,웡카,구매안함,구매안함,콜라,일반,삼성 페이
이지훈,20,너의 이름은,구매안함,맛밤,콜라,조조,삼성 페이
김은지,30,웡카,카라멜,구매안함,제로콜라,조조,체크카드
최지혜,20,도그맨,일반,오징어,제로콜라,심야,삼성 페이
이영호,20,시민덕희,일반,나초,물,일반,삼성 페이
김종수,30,시민덕희,구매안함,구매안함,콜라,심야,체크카드
이영미,30,시민덕희,구매안함,구매안함,에이드,일반,현금
최지영,20,웡카,구매안함,핫도그,에이드,조조,체크카드
노채원,30,웡카,카라멜,구매안함,에이드,일반,삼성 페이
박정웅,20,웡카,일반,나초,아메리카노,일반,신용카드
이현우,20,너의 이름은,구매안함,구매안함,물,조조,삼성 페이
장혜진,20,웡카,구매안함,구매안함,환타,심야,삼성 페이
박영순,30,웡카,구매안함,구매안함,제로콜라,일반,신용카드
이선영,50,시민덕희,구매안함,구매안함,구매안함,일반,삼성 페이
이예지,20,웡카,구매안함,나초,에이드,일반,삼성 페이
박수민,40,도그맨,구매안함,구매안함,콜라,심야,삼성 페이
류현준,60,너의 이름은,카라멜,구매안함,에이드,일반,삼성 페이
김수진,20,웡카,일반,구매안함,콜라,조조,신용카드
김재현,40,웡카,치즈,구매안함,물,일반,삼성 페이
오영식,20,시민덕희,일반,구매안함,제로콜라,조조,신용카드
권준서,20,웡카,어니언,오징어,물,일반,신용카드
황준혁,30,도그맨,구매안함,구매안함,물,일반,신용카드
장아름,30,너의 이름은,일반,구매안함,스프라이트,일반,신용카드
이은경,20,시민덕희,카라멜,구매안함,스프라이트,조조,삼성 페이
박정호,30,웡카,구매안함,나초,아메리카노,조조,현금
류지은,30,웡카,치즈,구매안함,에이드,일반,체크카드
이민서,30,너의 이름은,구매안함,구매안함,물,일반,신용카드
김동현,30,웡카,일반,구매안함,물,일반,카카오페이
김민수,40,웡카,어니언,맛밤,물,조조,삼성 페이
민윤서,30,위시,구매안함,나초,콜라,조조,신용카드
최예원,20,웡카,일반,구매안함,콜라,일반,신용카드
김경숙,20,외계인,구매안함,구매안함,아메리카노,조조,삼성 페이
최현숙,30,시민덕희,카라멜,구매안함,스프라이트,일반,신용카드
김경희,20,웡카,구매안함,구매안함,제로콜라,일반,체크카드
김선영,20,웡카,구매안함,구매안함,콜라,조조,신용카드
심현우,20,시민덕희,구매안함,구매안함,에이드,일반,삼성 페이
이민석,20,웡카,일반,구매안함,콜라,일반,삼성 페이
김수빈,30,웡카,구매안함,나초,콜라,일반,삼성 페이
김영숙,30,너의 이름은,구매안함,구매안함,물,조조,삼성 페이
김영자,20,시민덕희,어니언,구매안함,제로콜라,일반,체크카드
김정숙,20,웡카,일반,구매안함,제로콜라,일반,삼성 페이
고미숙,20,위시,구매안함,구매안함,에이드,일반,삼성 페이
김중수,30,시민덕희,구매안함,나초,구매안함,일반,카카오페이
이성민,20,시민덕희,일반,나초,스프라이트,일반,카카오페이
황영수,20,시민덕희,구매안함,맛밤,물,일반,신용카드
강현지,20,위시,구매안함,나초,아메리카노,일반,삼성 페이
한지아,20,시민덕희,구매안함,구매안함,에이드,일반,체크카드
김영철,40,웡카,치즈,구매안함,콜라,조조,삼성 페이
김진호,50,웡카,구매안함,구매안함,물,일반,삼성 페이
김지원,20,도그맨,구매안함,구매안함,구매안함,심야,삼성 페이
김승현,30,웡카,일반,구매안함,에이드,일반,현금
이아름,40,도그맨,구매안함,구매안함,스프라이트,조조,체크카드
류예지,40,위시,치즈,나초,에이드,일반,신용카드
이주원,20,웡카,일반,구매안함,물,조조,삼성 페이
김상현,20,너의 이름은,구매안함,나초,물,일반,신용카드
이서영,60,외계인,일반,핫도그,스프라이트,일반,체크카드
주정희,20,외계인,일반,오징어,환타,일반,신용카드
김상현,20,시민덕희,구매안함,구매안함,구매안함,심야,현금
김춘자,30,시민덕희,구매안함,구매안함,에이드,일반,신용카드
김민수,20,웡카,일반,나초,환타,조조,신용카드
김예준,20,위시,카라멜,구매안함,제로콜라,일반,체크카드
김숙자,30,시민덕희,일반,구매안함,아메리카노,일반,삼성 페이
오정수,20,위시,일반,핫도그,아메리카노,일반,신용카드
이윤서,20,위시,일반,구매안함,아메리카노,일반,체크카드
이승현,20,웡카,구매안함,구매안함,환타,일반,삼성 페이
오지훈,40,웡카,구매안함,구매안함,물,조조,카카오페이
이진호,20,웡카,구매안함,구매안함,물,일반,신용카드
이영숙,30,위시,카라멜,구매안함,환타,일반,카카오페이
이민서,30,너의 이름은,일반,나초,아메리카노,일반,삼성 페이
곽영식,20,너의 이름은,구매안함,나초,에이드,조조,삼성 페이
박정웅,40,웡카,구매안함,구매안함,물,일반,삼성 페이
장주원,20,웡카,구매안함,구매안함,아메리카노,일반,삼성 페이
최상철,50,시민덕희,어니언,나초,에이드,심야,삼성 페이
김경자,20,웡카,구매안함,구매안함,아메리카노,일반,체크카드
강현준,40,도그맨,카라멜,맛밤,환타,일반,삼성 페이
김경자,40,너의 이름은,일반,구매안함,물,일반,삼성 페이
김지훈,30,위시,치즈,나초,스프라이트,조조,삼성 페이
김지민,20,외계인,구매안함,구매안함,스프라이트,일반,신용카드
허시우,20,외계인,구매안함,나초,구매안함,일반,삼성 페이
김건우,30,너의 이름은,구매안함,구매안함,제로콜라,일반,카카오페이
김민재,20,너의 이름은,일반,구매안함,에이드,심야,신용카드
김정자,50,웡카,구매안함,구매안함,아메리카노,심야,삼성 페이
안영수,20,웡카,카라멜,구매안함,제로콜라,일반,체크카드
임준영,20,시민덕희,구매안함,구매안함,구매안함,심야,체크카드
박정수,30,외계인,구매안함,구매안함,구매안함,일반,삼성 페이
오영철,30,외계인,구매안함,나초,에이드,일반,삼성 페이
박순자,30,웡카,치즈,구매안함,물,조조,신용카드
김보람,50,도그맨,치즈,핫도그,물,일반,체크카드
김정웅,20,시민덕희,구매안함,구매안함,에이드,일반,신용카드
김민재,40,시민덕희,치즈,나초,환타,조조,신용카드
한성민,30,위시,일반,핫도그,아메리카노,일반,삼성 페이
홍정훈,20,위시,구매안함,나초,물,조조,삼성 페이
하성민,40,웡카,치즈,구매안함,콜라,조조,삼성 페이
박유진,20,웡카,구매안함,핫도그,물,일반,삼성 페이
김춘자,20,위시,일반,구매안함,콜라,일반,카카오페이
김민준,60,웡카,구매안함,구매안함,에이드,일반,삼성 페이
김상호,30,웡카,구매안함,핫도그,콜라,일반,삼성 페이
문민준,50,시민덕희,카라멜,나초,에이드,일반,신용카드
이상호,60,시민덕희,구매안함,나초,환타,조조,신용카드
안도현,20,위시,치즈,구매안함,구매안함,심야,신용카드
최민석,20,도그맨,구매안함,구매안함,스프라이트,일반,신용카드
황숙자,40,시민덕희,구매안함,나초,환타,일반,신용카드
엄서연,30,너의 이름은,구매안함,구매안함,제로콜라,일반,신용카드
김경수,30,위시,어니언,구매안함,아메리카노,일반,삼성 페이
안지영,30,웡카,일반,구매안함,구매안함,심야,체크카드
최성민,30,시민덕희,카라멜,구매안함,제로콜라,일반,체크카드
강민재,30,시민덕희,구매안함,핫도그,콜라,일반,삼성 페이
최은주,60,웡카,카라멜,구매안함,콜라,일반,삼성 페이
김정호,30,시민덕희,일반,구매안함,환타,일반,신용카드
최정웅,30,도그맨,어니언,구매안함,스프라이트,일반,삼성 페이
안시우,20,도그맨,구매안함,구매안함,구매안함,일반,삼성 페이
홍정숙,30,시민덕희,구매안함,구매안함,물,조조,신용카드
김예진,30,웡카,구매안함,핫도그,콜라,일반,삼성 페이
오우진,20,도그맨,구매안함,구매안함,에이드,일반,삼성 페이
박건우,30,시민덕희,카라멜,구매안함,환타,일반,신용카드
이영철,30,외계인,치즈,핫도그,제로콜라,일반,삼성 페이
김정훈,40,웡카,구매안함,맛밤,콜라,일반,신용카드
김예준,20,너의 이름은,구매안함,나초,물,일반,삼성 페이
이민수,20,시민덕희,구매안함,구매안함,제로콜라,일반,카카오페이
김아름,30,위시,구매안함,구매안함,콜라,심야,삼성 페이
이주원,30,웡카,어니언,나초,아메리카노,일반,삼성 페이
김영진,20,웡카,일반,오징어,구매안함,조조,삼성 페이
김수빈,30,위시,어니언,구매안함,제로콜라,조조,신용카드
강민재,50,위시,치즈,핫도그,구매안함,일반,삼성 페이
최영길,30,웡카,치즈,구매안함,콜라,조조,신용카드
김우진,20,시민덕희,구매안함,구매안함,스프라이트,일반,현금
김옥순,20,너의 이름은,카라멜,구매안함,물,일반,삼성 페이
최동현,20,외계인,구매안함,구매안함,환타,일반,신용카드
이예진,20,웡카,일반,구매안함,콜라,일반,현금
장숙자,30,웡카,어니언,나초,물,일반,신용카드
이정숙,30,도그맨,일반,핫도그,콜라,일반,체크카드
김영미,40,웡카,구매안함,맛밤,아메리카노,일반,삼성 페이
박지민,20,웡카,어니언,구매안함,에이드,일반,삼성 페이
김건우,40,웡카,구매안함,구매안함,구매안함,일반,신용카드
송보람,20,위시,구매안함,구매안함,콜라,일반,삼성 페이
이진우,50,시민덕희,치즈,구매안함,콜라,일반,삼성 페이
김정순,20,웡카,일반,구매안함,제로콜라,심야,삼성 페이
박옥순,50,웡카,일반,나초,제로콜라,일반,신용카드
김영호,60,너의 이름은,구매안함,구매안함,구매안함,심야,삼성 페이
김순자,30,시민덕희,일반,구매안함,물,일반,신용카드
이지연,40,도그맨,일반,구매안함,제로콜라,심야,삼성 페이
조정수,20,시민덕희,구매안함,핫도그,제로콜라,일반,체크카드
서정숙,40,너의 이름은,일반,나초,물,일반,신용카드
박상현,50,시민덕희,어니언,구매안함,물,일반,신용카드
양지훈,20,위시,구매안함,나초,제로콜라,일반,삼성 페이
